Date,Clinton-Lake,Clark/Lake,State/Lake,Washington/Wabash,Adams/Wabash,Library,LaSalle/Van Buren,LaSalle,Quincy/Wells,Washington/Wells,Jackson/Dearborn,Jackson/State,Monroe/Dearborn,Monroe/State,Washington/Dearborn,Lake/State,Grand/State
23/07/2019 14:00,252.144,1143.675,688.347,597.516,364.395,178.245,168.096,141.576,450.483,459.357,342.21,401.37,437.835,518.772,766.887,1106.037,627.402
23/07/2019 15:00,336.192,1524.9,917.796,796.688,485.86,237.66,224.128,188.768,600.644,612.476,456.28,535.16,583.78,691.696,1022.516,1474.716,836.536
23/07/2019 16:00,415.296,1883.7,1133.748,984.144,600.18,293.58,276.864,233.184,741.972,756.588,563.64,661.08,721.14,854.448,1263.108,1821.708,1033.368
23/07/2019 17:00,543.84,2466.75,1484.67,1288.76,785.95,384.45,362.56,305.36,971.63,990.77,738.1,865.7,944.35,1118.92,1654.07,2385.57,1353.22
23/07/2019 18:00,499.344,2264.925,1363.197,1183.316,721.645,352.995,332.896,280.376,892.133,909.707,677.71,794.87,867.085,1027.372,1518.737,2190.387,1242.502
23/07/2019 19:00,415.296,1883.7,1133.748,984.144,600.18,293.58,276.864,233.184,741.972,756.588,563.64,661.08,721.14,854.448,1263.108,1821.708,1033.368
23/07/2019 20:00,291.696,1323.075,796.323,691.244,421.555,206.205,194.464,163.784,521.147,531.413,395.89,464.33,506.515,600.148,887.183,1279.533,725.818
23/07/2019 21:00,252.144,1143.675,688.347,597.516,364.395,178.245,168.096,141.576,450.483,459.357,342.21,401.37,437.835,518.772,766.887,1106.037,627.402
23/07/2019 22:00,168.096,762.45,458.898,398.344,242.93,118.83,112.064,94.384,300.322,306.238,228.14,267.58,291.89,345.848,511.258,737.358,418.268
23/07/2019 23:00,123.6,560.625,337.425,292.9,178.625,87.375,82.4,69.4,220.825,225.175,167.75,196.75,214.625,254.3,375.925,542.175,307.55
24/07/2019 00:00,83.521,383.928,235.977,202.419,117.028,61.489,55.386,48.994,149.855,150.807,116.586,134.861,148.087,175.032,257.89,381.939,213.078
24/07/2019 01:00,83.521,383.928,235.977,202.419,117.028,61.489,55.386,48.994,149.855,150.807,116.586,134.861,148.087,175.032,257.89,381.939,213.078
24/07/2019 02:00,39.304,180.672,111.048,95.256,55.072,28.936,26.064,23.056,70.52,70.968,54.864,63.464,69.688,82.368,121.36,179.736,100.272
24/07/2019 03:00,39.304,180.672,111.048,95.256,55.072,28.936,26.064,23.056,70.52,70.968,54.864,63.464,69.688,82.368,121.36,179.736,100.272
24/07/2019 04:00,19.652,90.336,55.524,47.628,27.536,14.468,13.032,11.528,35.26,35.484,27.432,31.732,34.844,41.184,60.68,89.868,50.136
24/07/2019 05:00,19.652,90.336,55.524,47.628,27.536,14.468,13.032,11.528,35.26,35.484,27.432,31.732,34.844,41.184,60.68,89.868,50.136
24/07/2019 06:00,39.304,180.672,111.048,95.256,55.072,28.936,26.064,23.056,70.52,70.968,54.864,63.464,69.688,82.368,121.36,179.736,100.272
24/07/2019 07:00,103.173,474.264,291.501,250.047,144.564,75.957,68.418,60.522,185.115,186.291,144.018,166.593,182.931,216.216,318.57,471.807,263.214
24/07/2019 08:00,250.563,1151.784,707.931,607.257,351.084,184.467,166.158,146.982,449.565,452.421,349.758,404.583,444.261,525.096,773.67,1145.817,639.234
24/07/2019 09:00,206.346,948.528,583.002,500.094,289.128,151.914,136.836,121.044,370.23,372.582,288.036,333.186,365.862,432.432,637.14,943.614,526.428
24/07/2019 10:00,206.346,948.528,583.002,500.094,289.128,151.914,136.836,121.044,370.23,372.582,288.036,333.186,365.862,432.432,637.14,943.614,526.428
24/07/2019 11:00,186.694,858.192,527.478,452.466,261.592,137.446,123.804,109.516,334.97,337.098,260.604,301.454,331.018,391.248,576.46,853.746,476.292
24/07/2019 12:00,167.042,767.856,471.954,404.838,234.056,122.978,110.772,97.988,299.71,301.614,233.172,269.722,296.174,350.064,515.78,763.878,426.156
24/07/2019 13:00,186.694,858.192,527.478,452.466,261.592,137.446,123.804,109.516,334.97,337.098,260.604,301.454,331.018,391.248,576.46,853.746,476.292
24/07/2019 14:00,250.563,1151.784,707.931,607.257,351.084,184.467,166.158,146.982,449.565,452.421,349.758,404.583,444.261,525.096,773.67,1145.817,639.234
24/07/2019 15:00,334.084,1535.712,943.908,809.676,468.112,245.956,221.544,195.976,599.42,603.228,466.344,539.444,592.348,700.128,1031.56,1527.756,852.312
24/07/2019 16:00,412.692,1897.056,1166.004,1000.188,578.256,303.828,273.672,242.088,740.46,745.164,576.072,666.372,731.724,864.864,1274.28,1887.228,1052.856
24/07/2019 17:00,540.43,2484.24,1526.91,1309.77,757.24,397.87,358.38,317.02,969.65,975.81,754.38,872.63,958.21,1132.56,1668.7,2471.37,1378.74
24/07/2019 18:00,496.213,2280.984,1401.981,1202.607,695.284,365.317,329.058,291.082,890.315,895.971,692.658,801.233,879.811,1039.896,1532.17,2269.167,1265.934
24/07/2019 19:00,412.692,1897.056,1166.004,1000.188,578.256,303.828,273.672,242.088,740.46,745.164,576.072,666.372,731.724,864.864,1274.28,1887.228,1052.856
24/07/2019 20:00,289.867,1332.456,818.979,702.513,406.156,213.403,192.222,170.038,520.085,523.389,404.622,468.047,513.949,607.464,895.03,1325.553,739.506
24/07/2019 21:00,250.563,1151.784,707.931,607.257,351.084,184.467,166.158,146.982,449.565,452.421,349.758,404.583,444.261,525.096,773.67,1145.817,639.234
24/07/2019 22:00,167.042,767.856,471.954,404.838,234.056,122.978,110.772,97.988,299.71,301.614,233.172,269.722,296.174,350.064,515.78,763.878,426.156
24/07/2019 23:00,122.825,564.6,347.025,297.675,172.1,90.425,81.45,72.05,220.375,221.775,171.45,198.325,217.775,257.4,379.25,561.675,313.35
25/07/2019 00:00,84.201,389.589,241.196,210.171,123.199,60.231,54.366,48.96,144.534,150.943,116.348,136.17,146.829,176.596,260.049,385.339,215.186
25/07/2019 01:00,84.201,389.589,241.196,210.171,123.199,60.231,54.366,48.96,144.534,150.943,116.348,136.17,146.829,176.596,260.049,385.339,215.186
25/07/2019 02:00,39.624,183.336,113.504,98.904,57.976,28.344,25.584,23.04,68.016,71.032,54.752,64.08,69.096,83.104,122.376,181.336,101.264
25/07/2019 03:00,39.624,183.336,113.504,98.904,57.976,28.344,25.584,23.04,68.016,71.032,54.752,64.08,69.096,83.104,122.376,181.336,101.264
25/07/2019 04:00,19.812,91.668,56.752,49.452,28.988,14.172,12.792,11.52,34.008,35.516,27.376,32.04,34.548,41.552,61.188,90.668,50.632
25/07/2019 05:00,19.812,91.668,56.752,49.452,28.988,14.172,12.792,11.52,34.008,35.516,27.376,32.04,34.548,41.552,61.188,90.668,50.632
25/07/2019 06:00,39.624,183.336,113.504,98.904,57.976,28.344,25.584,23.04,68.016,71.032,54.752,64.08,69.096,83.104,122.376,181.336,101.264
25/07/2019 07:00,104.013,481.257,297.948,259.623,152.187,74.403,67.158,60.48,178.542,186.459,143.724,168.21,181.377,218.148,321.237,476.007,265.818
25/07/2019 08:00,252.603,1168.767,723.588,630.513,369.597,180.693,163.098,146.88,433.602,452.829,349.044,408.51,440.487,529.788,780.147,1156.017,645.558
25/07/2019 09:00,208.026,962.514,595.896,519.246,304.374,148.806,134.316,120.96,357.084,372.918,287.448,336.42,362.754,436.296,642.474,952.014,531.636
25/07/2019 10:00,208.026,962.514,595.896,519.246,304.374,148.806,134.316,120.96,357.084,372.918,287.448,336.42,362.754,436.296,642.474,952.014,531.636
25/07/2019 11:00,188.214,870.846,539.144,469.794,275.386,134.634,121.524,109.44,323.076,337.402,260.072,304.38,328.206,394.744,581.286,861.346,481.004
25/07/2019 12:00,168.402,779.178,482.392,420.342,246.398,120.462,108.732,97.92,289.068,301.886,232.696,272.34,293.658,353.192,520.098,770.678,430.372
25/07/2019 13:00,188.214,870.846,539.144,469.794,275.386,134.634,121.524,109.44,323.076,337.402,260.072,304.38,328.206,394.744,581.286,861.346,481.004
25/07/2019 14:00,252.603,1168.767,723.588,630.513,369.597,180.693,163.098,146.88,433.602,452.829,349.044,408.51,440.487,529.788,780.147,1156.017,645.558
25/07/2019 15:00,336.804,1558.356,964.784,840.684,492.796,240.924,217.464,195.84,578.136,603.772,465.392,544.68,587.316,706.384,1040.196,1541.356,860.744
25/07/2019 16:00,416.052,1925.028,1191.792,1038.492,608.748,297.612,268.632,241.92,714.168,745.836,574.896,672.84,725.508,872.592,1284.948,1904.028,1063.272
25/07/2019 17:00,544.83,2520.87,1560.68,1359.93,797.17,389.73,351.78,316.8,935.22,976.69,752.84,881.1,950.07,1142.68,1682.67,2493.37,1392.38
25/07/2019 18:00,500.253,2314.617,1432.988,1248.663,731.947,357.843,322.998,290.88,858.702,896.779,691.244,809.01,872.337,1049.188,1544.997,2289.367,1278.458
25/07/2019 19:00,416.052,1925.028,1191.792,1038.492,608.748,297.612,268.632,241.92,714.168,745.836,574.896,672.84,725.508,872.592,1284.948,1904.028,1063.272
25/07/2019 20:00,292.227,1352.103,837.092,729.417,427.573,209.037,188.682,169.92,501.618,523.861,403.796,472.59,509.583,612.892,902.523,1337.353,746.822
25/07/2019 21:00,252.603,1168.767,723.588,630.513,369.597,180.693,163.098,146.88,433.602,452.829,349.044,408.51,440.487,529.788,780.147,1156.017,645.558
25/07/2019 22:00,168.402,779.178,482.392,420.342,246.398,120.462,108.732,97.92,289.068,301.886,232.696,272.34,293.658,353.192,520.098,770.678,430.372
25/07/2019 23:00,123.825,572.925,354.7,309.075,181.175,88.575,79.95,72,212.55,221.975,171.1,200.25,215.925,259.7,382.425,566.675,316.45
26/07/2019 00:00,74.562,362.525,219.249,193.358,109.633,53.482,47.277,47.09,120.615,130.458,108.205,125.188,130.509,161.602,245.616,351.985,222.088
26/07/2019 01:00,74.562,362.525,219.249,193.358,109.633,53.482,47.277,47.09,120.615,130.458,108.205,125.188,130.509,161.602,245.616,351.985,222.088
26/07/2019 02:00,35.088,170.6,103.176,90.992,51.592,25.168,22.248,22.16,56.76,61.392,50.92,58.912,61.416,76.048,115.584,165.64,104.512
26/07/2019 03:00,35.088,170.6,103.176,90.992,51.592,25.168,22.248,22.16,56.76,61.392,50.92,58.912,61.416,76.048,115.584,165.64,104.512
26/07/2019 04:00,17.544,85.3,51.588,45.496,25.796,12.584,11.124,11.08,28.38,30.696,25.46,29.456,30.708,38.024,57.792,82.82,52.256
26/07/2019 05:00,17.544,85.3,51.588,45.496,25.796,12.584,11.124,11.08,28.38,30.696,25.46,29.456,30.708,38.024,57.792,82.82,52.256
26/07/2019 06:00,35.088,170.6,103.176,90.992,51.592,25.168,22.248,22.16,56.76,61.392,50.92,58.912,61.416,76.048,115.584,165.64,104.512
26/07/2019 07:00,92.106,447.825,270.837,238.854,135.429,66.066,58.401,58.17,148.995,161.154,133.665,154.644,161.217,199.626,303.408,434.805,274.344
26/07/2019 08:00,223.686,1087.575,657.747,580.074,328.899,160.446,141.831,141.27,361.845,391.374,324.615,375.564,391.527,484.806,736.848,1055.955,666.264
26/07/2019 09:00,184.212,895.65,541.674,477.708,270.858,132.132,116.802,116.34,297.99,322.308,267.33,309.288,322.434,399.252,606.816,869.61,548.688
26/07/2019 10:00,184.212,895.65,541.674,477.708,270.858,132.132,116.802,116.34,297.99,322.308,267.33,309.288,322.434,399.252,606.816,869.61,548.688
26/07/2019 11:00,166.668,810.35,490.086,432.212,245.062,119.548,105.678,105.26,269.61,291.612,241.87,279.832,291.726,361.228,549.024,786.79,496.432
26/07/2019 12:00,149.124,725.05,438.498,386.716,219.266,106.964,94.554,94.18,241.23,260.916,216.41,250.376,261.018,323.204,491.232,703.97,444.176
26/07/2019 13:00,166.668,810.35,490.086,432.212,245.062,119.548,105.678,105.26,269.61,291.612,241.87,279.832,291.726,361.228,549.024,786.79,496.432
26/07/2019 14:00,223.686,1087.575,657.747,580.074,328.899,160.446,141.831,141.27,361.845,391.374,324.615,375.564,391.527,484.806,736.848,1055.955,666.264
26/07/2019 15:00,298.248,1450.1,876.996,773.432,438.532,213.928,189.108,188.36,482.46,521.832,432.82,500.752,522.036,646.408,982.464,1407.94,888.352
26/07/2019 16:00,368.424,1791.3,1083.348,955.416,541.716,264.264,233.604,232.68,595.98,644.616,534.66,618.576,644.868,798.504,1213.632,1739.22,1097.376
26/07/2019 17:00,482.46,2345.75,1418.67,1251.14,709.39,346.06,305.91,304.7,780.45,844.14,700.15,810.04,844.47,1045.66,1589.28,2277.55,1437.04
26/07/2019 18:00,442.986,2153.825,1302.597,1148.774,651.349,317.746,280.881,279.77,716.595,775.074,642.865,743.764,775.377,960.106,1459.248,2091.205,1319.464
26/07/2019 19:00,368.424,1791.3,1083.348,955.416,541.716,264.264,233.604,232.68,595.98,644.616,534.66,618.576,644.868,798.504,1213.632,1739.22,1097.376
26/07/2019 20:00,258.774,1258.175,760.923,671.066,380.491,185.614,164.079,163.43,418.605,452.766,375.535,434.476,452.943,560.854,852.432,1221.595,770.776
26/07/2019 21:00,223.686,1087.575,657.747,580.074,328.899,160.446,141.831,141.27,361.845,391.374,324.615,375.564,391.527,484.806,736.848,1055.955,666.264
26/07/2019 22:00,149.124,725.05,438.498,386.716,219.266,106.964,94.554,94.18,241.23,260.916,216.41,250.376,261.018,323.204,491.232,703.97,444.176
26/07/2019 23:00,109.65,533.125,322.425,284.35,161.225,78.65,69.525,69.25,177.375,191.85,159.125,184.1,191.925,237.65,361.2,517.625,326.6
27/07/2019 00:00,16.65,100.53,95.235,78.045,41.04,22.635,9.045,19.8,22.455,18.585,42.36,53.52,31.455,61.275,110.775,175.785,158.355
27/07/2019 01:00,16.65,100.53,95.235,78.045,41.04,22.635,9.045,19.8,22.455,18.585,42.36,53.52,31.455,61.275,110.775,175.785,158.355
27/07/2019 02:00,8.88,53.616,50.792,41.624,21.888,12.072,4.824,10.56,11.976,9.912,22.592,28.544,16.776,32.68,59.08,93.752,84.456
27/07/2019 03:00,8.88,53.616,50.792,41.624,21.888,12.072,4.824,10.56,11.976,9.912,22.592,28.544,16.776,32.68,59.08,93.752,84.456
27/07/2019 04:00,8.88,53.616,50.792,41.624,21.888,12.072,4.824,10.56,11.976,9.912,22.592,28.544,16.776,32.68,59.08,93.752,84.456
27/07/2019 05:00,8.88,53.616,50.792,41.624,21.888,12.072,4.824,10.56,11.976,9.912,22.592,28.544,16.776,32.68,59.08,93.752,84.456
27/07/2019 06:00,16.65,100.53,95.235,78.045,41.04,22.635,9.045,19.8,22.455,18.585,42.36,53.52,31.455,61.275,110.775,175.785,158.355
27/07/2019 07:00,25.53,154.146,146.027,119.669,62.928,34.707,13.869,30.36,34.431,28.497,64.952,82.064,48.231,93.955,169.855,269.537,242.811
27/07/2019 08:00,42.18,254.676,241.262,197.714,103.968,57.342,22.914,50.16,56.886,47.082,107.312,135.584,79.686,155.23,280.63,445.322,401.166
27/07/2019 09:00,51.06,308.292,292.054,239.338,125.856,69.414,27.738,60.72,68.862,56.994,129.904,164.128,96.462,187.91,339.71,539.074,485.622
27/07/2019 10:00,59.94,361.908,342.846,280.962,147.744,81.486,32.562,71.28,80.838,66.906,152.496,192.672,113.238,220.59,398.79,632.826,570.078
27/07/2019 11:00,85.47,516.054,488.873,400.631,210.672,116.193,46.431,101.64,115.269,95.403,217.448,274.736,161.469,314.545,568.645,902.363,812.889
27/07/2019 12:00,102.12,616.584,584.108,478.676,251.712,138.828,55.476,121.44,137.724,113.988,259.808,328.256,192.924,375.82,679.42,1078.148,971.244
27/07/2019 13:00,102.12,616.584,584.108,478.676,251.712,138.828,55.476,121.44,137.724,113.988,259.808,328.256,192.924,375.82,679.42,1078.148,971.244
27/07/2019 14:00,102.12,616.584,584.108,478.676,251.712,138.828,55.476,121.44,137.724,113.988,259.808,328.256,192.924,375.82,679.42,1078.148,971.244
27/07/2019 15:00,102.12,616.584,584.108,478.676,251.712,138.828,55.476,121.44,137.724,113.988,259.808,328.256,192.924,375.82,679.42,1078.148,971.244
27/07/2019 16:00,68.82,415.524,393.638,322.586,169.632,93.558,37.386,81.84,92.814,76.818,175.088,221.216,130.014,253.27,457.87,726.578,654.534
27/07/2019 17:00,59.94,361.908,342.846,280.962,147.744,81.486,32.562,71.28,80.838,66.906,152.496,192.672,113.238,220.59,398.79,632.826,570.078
27/07/2019 18:00,59.94,361.908,342.846,280.962,147.744,81.486,32.562,71.28,80.838,66.906,152.496,192.672,113.238,220.59,398.79,632.826,570.078
27/07/2019 19:00,59.94,361.908,342.846,280.962,147.744,81.486,32.562,71.28,80.838,66.906,152.496,192.672,113.238,220.59,398.79,632.826,570.078
27/07/2019 20:00,34.41,207.762,196.819,161.293,84.816,46.779,18.693,40.92,46.407,38.409,87.544,110.608,65.007,126.635,228.935,363.289,327.267
27/07/2019 21:00,34.41,207.762,196.819,161.293,84.816,46.779,18.693,40.92,46.407,38.409,87.544,110.608,65.007,126.635,228.935,363.289,327.267
27/07/2019 22:00,16.65,100.53,95.235,78.045,41.04,22.635,9.045,19.8,22.455,18.585,42.36,53.52,31.455,61.275,110.775,175.785,158.355
27/07/2019 23:00,16.65,100.53,95.235,78.045,41.04,22.635,9.045,19.8,22.455,18.585,42.36,53.52,31.455,61.275,110.775,175.785,158.355
28/07/2019 00:00,5.25,78.21,69.825,52.23,28.65,15.105,5.895,17.46,17.805,12.09,32.13,35.265,25.425,43.185,82.11,126.225,123.9
28/07/2019 01:00,5.25,78.21,69.825,52.23,28.65,15.105,5.895,17.46,17.805,12.09,32.13,35.265,25.425,43.185,82.11,126.225,123.9
28/07/2019 02:00,2.8,41.712,37.24,27.856,15.28,8.056,3.144,9.312,9.496,6.448,17.136,18.808,13.56,23.032,43.792,67.32,66.08
28/07/2019 03:00,2.8,41.712,37.24,27.856,15.28,8.056,3.144,9.312,9.496,6.448,17.136,18.808,13.56,23.032,43.792,67.32,66.08
28/07/2019 04:00,2.8,41.712,37.24,27.856,15.28,8.056,3.144,9.312,9.496,6.448,17.136,18.808,13.56,23.032,43.792,67.32,66.08
28/07/2019 05:00,2.8,41.712,37.24,27.856,15.28,8.056,3.144,9.312,9.496,6.448,17.136,18.808,13.56,23.032,43.792,67.32,66.08
28/07/2019 06:00,5.25,78.21,69.825,52.23,28.65,15.105,5.895,17.46,17.805,12.09,32.13,35.265,25.425,43.185,82.11,126.225,123.9
28/07/2019 07:00,8.05,119.922,107.065,80.086,43.93,23.161,9.039,26.772,27.301,18.538,49.266,54.073,38.985,66.217,125.902,193.545,189.98
28/07/2019 08:00,13.3,198.132,176.89,132.316,72.58,38.266,14.934,44.232,45.106,30.628,81.396,89.338,64.41,109.402,208.012,319.77,313.88
28/07/2019 09:00,16.1,239.844,214.13,160.172,87.86,46.322,18.078,53.544,54.602,37.076,98.532,108.146,77.97,132.434,251.804,387.09,379.96
28/07/2019 10:00,18.9,281.556,251.37,188.028,103.14,54.378,21.222,62.856,64.098,43.524,115.668,126.954,91.53,155.466,295.596,454.41,446.04
28/07/2019 11:00,26.95,401.478,358.435,268.114,147.07,77.539,30.261,89.628,91.399,62.062,164.934,181.027,130.515,221.683,421.498,647.955,636.02
28/07/2019 12:00,32.2,479.688,428.26,320.344,175.72,92.644,36.156,107.088,109.204,74.152,197.064,216.292,155.94,264.868,503.608,774.18,759.92
28/07/2019 13:00,32.2,479.688,428.26,320.344,175.72,92.644,36.156,107.088,109.204,74.152,197.064,216.292,155.94,264.868,503.608,774.18,759.92
28/07/2019 14:00,32.2,479.688,428.26,320.344,175.72,92.644,36.156,107.088,109.204,74.152,197.064,216.292,155.94,264.868,503.608,774.18,759.92
28/07/2019 15:00,32.2,479.688,428.26,320.344,175.72,92.644,36.156,107.088,109.204,74.152,197.064,216.292,155.94,264.868,503.608,774.18,759.92
28/07/2019 16:00,21.7,323.268,288.61,215.884,118.42,62.434,24.366,72.168,73.594,49.972,132.804,145.762,105.09,178.498,339.388,521.73,512.12
28/07/2019 17:00,18.9,281.556,251.37,188.028,103.14,54.378,21.222,62.856,64.098,43.524,115.668,126.954,91.53,155.466,295.596,454.41,446.04
28/07/2019 18:00,18.9,281.556,251.37,188.028,103.14,54.378,21.222,62.856,64.098,43.524,115.668,126.954,91.53,155.466,295.596,454.41,446.04
28/07/2019 19:00,18.9,281.556,251.37,188.028,103.14,54.378,21.222,62.856,64.098,43.524,115.668,126.954,91.53,155.466,295.596,454.41,446.04
28/07/2019 20:00,10.85,161.634,144.305,107.942,59.21,31.217,12.183,36.084,36.797,24.986,66.402,72.881,52.545,89.249,169.694,260.865,256.06
28/07/2019 21:00,10.85,161.634,144.305,107.942,59.21,31.217,12.183,36.084,36.797,24.986,66.402,72.881,52.545,89.249,169.694,260.865,256.06
28/07/2019 22:00,5.25,78.21,69.825,52.23,28.65,15.105,5.895,17.46,17.805,12.09,32.13,35.265,25.425,43.185,82.11,126.225,123.9
28/07/2019 23:00,5.25,78.21,69.825,52.23,28.65,15.105,5.895,17.46,17.805,12.09,32.13,35.265,25.425,43.185,82.11,126.225,123.9
29/07/2019 00:00,79.322,357.799,201.025,175.865,110.568,54.485,54.128,45.237,150.059,152.133,106.233,124.933,138.363,165.019,224.077,332.18,188.122
29/07/2019 01:00,79.322,357.799,201.025,175.865,110.568,54.485,54.128,45.237,150.059,152.133,106.233,124.933,138.363,165.019,224.077,332.18,188.122
29/07/2019 02:00,37.328,168.376,94.6,82.76,52.032,25.64,25.472,21.288,70.616,71.592,49.992,58.792,65.112,77.656,105.448,156.32,88.528
29/07/2019 03:00,37.328,168.376,94.6,82.76,52.032,25.64,25.472,21.288,70.616,71.592,49.992,58.792,65.112,77.656,105.448,156.32,88.528
29/07/2019 04:00,18.664,84.188,47.3,41.38,26.016,12.82,12.736,10.644,35.308,35.796,24.996,29.396,32.556,38.828,52.724,78.16,44.264
29/07/2019 05:00,18.664,84.188,47.3,41.38,26.016,12.82,12.736,10.644,35.308,35.796,24.996,29.396,32.556,38.828,52.724,78.16,44.264
29/07/2019 06:00,37.328,168.376,94.6,82.76,52.032,25.64,25.472,21.288,70.616,71.592,49.992,58.792,65.112,77.656,105.448,156.32,88.528
29/07/2019 07:00,97.986,441.987,248.325,217.245,136.584,67.305,66.864,55.881,185.367,187.929,131.229,154.329,170.919,203.847,276.801,410.34,232.386
29/07/2019 08:00,237.966,1073.397,603.075,527.595,331.704,163.455,162.384,135.711,450.177,456.399,318.699,374.799,415.089,495.057,672.231,996.54,564.366
29/07/2019 09:00,195.972,883.974,496.65,434.49,273.168,134.61,133.728,111.762,370.734,375.858,262.458,308.658,341.838,407.694,553.602,820.68,464.772
29/07/2019 10:00,195.972,883.974,496.65,434.49,273.168,134.61,133.728,111.762,370.734,375.858,262.458,308.658,341.838,407.694,553.602,820.68,464.772
29/07/2019 11:00,177.308,799.786,449.35,393.11,247.152,121.79,120.992,101.118,335.426,340.062,237.462,279.262,309.282,368.866,500.878,742.52,420.508
29/07/2019 12:00,158.644,715.598,402.05,351.73,221.136,108.97,108.256,90.474,300.118,304.266,212.466,249.866,276.726,330.038,448.154,664.36,376.244
29/07/2019 13:00,177.308,799.786,449.35,393.11,247.152,121.79,120.992,101.118,335.426,340.062,237.462,279.262,309.282,368.866,500.878,742.52,420.508
29/07/2019 14:00,237.966,1073.397,603.075,527.595,331.704,163.455,162.384,135.711,450.177,456.399,318.699,374.799,415.089,495.057,672.231,996.54,564.366
29/07/2019 15:00,317.288,1431.196,804.1,703.46,442.272,217.94,216.512,180.948,600.236,608.532,424.932,499.732,553.452,660.076,896.308,1328.72,752.488
29/07/2019 16:00,391.944,1767.948,993.3,868.98,546.336,269.22,267.456,223.524,741.468,751.716,524.916,617.316,683.676,815.388,1107.204,1641.36,929.544
29/07/2019 17:00,513.26,2315.17,1300.75,1137.95,715.44,352.55,350.24,292.71,970.97,984.39,687.39,808.39,895.29,1067.77,1449.91,2149.4,1217.26
29/07/2019 18:00,471.266,2125.747,1194.325,1044.845,656.904,323.705,321.584,268.761,891.527,903.849,631.149,742.249,822.039,980.407,1331.281,1973.54,1117.666
29/07/2019 19:00,391.944,1767.948,993.3,868.98,546.336,269.22,267.456,223.524,741.468,751.716,524.916,617.316,683.676,815.388,1107.204,1641.36,929.544
29/07/2019 20:00,275.294,1241.773,697.675,610.355,383.736,189.095,187.856,156.999,520.793,527.991,368.691,433.591,480.201,572.713,777.679,1152.86,652.894
29/07/2019 21:00,237.966,1073.397,603.075,527.595,331.704,163.455,162.384,135.711,450.177,456.399,318.699,374.799,415.089,495.057,672.231,996.54,564.366
29/07/2019 22:00,158.644,715.598,402.05,351.73,221.136,108.97,108.256,90.474,300.118,304.266,212.466,249.866,276.726,330.038,448.154,664.36,376.244
29/07/2019 23:00,116.65,526.175,295.625,258.625,162.6,80.125,79.6,66.525,220.675,223.725,156.225,183.725,203.475,242.675,329.525,488.5,276.65
30/07/2019 00:00,82.569,379.627,221.629,195.5,114.818,57.953,54.893,46.291,147.135,153.527,114.631,136.816,142.426,177.191,248.132,364.701,206.193
30/07/2019 01:00,82.569,379.627,221.629,195.5,114.818,57.953,54.893,46.291,147.135,153.527,114.631,136.816,142.426,177.191,248.132,364.701,206.193
30/07/2019 02:00,38.856,178.648,104.296,92,54.032,27.272,25.832,21.784,69.24,72.248,53.944,64.384,67.024,83.384,116.768,171.624,97.032
30/07/2019 03:00,38.856,178.648,104.296,92,54.032,27.272,25.832,21.784,69.24,72.248,53.944,64.384,67.024,83.384,116.768,171.624,97.032
30/07/2019 04:00,19.428,89.324,52.148,46,27.016,13.636,12.916,10.892,34.62,36.124,26.972,32.192,33.512,41.692,58.384,85.812,48.516
30/07/2019 05:00,19.428,89.324,52.148,46,27.016,13.636,12.916,10.892,34.62,36.124,26.972,32.192,33.512,41.692,58.384,85.812,48.516
30/07/2019 06:00,38.856,178.648,104.296,92,54.032,27.272,25.832,21.784,69.24,72.248,53.944,64.384,67.024,83.384,116.768,171.624,97.032
30/07/2019 07:00,101.997,468.951,273.777,241.5,141.834,71.589,67.809,57.183,181.755,189.651,141.603,169.008,175.938,218.883,306.516,450.513,254.709
30/07/2019 08:00,247.707,1138.881,664.887,586.5,344.454,173.859,164.679,138.873,441.405,460.581,343.893,410.448,427.278,531.573,744.396,1094.103,618.579
30/07/2019 09:00,203.994,937.902,547.554,483,283.668,143.178,135.618,114.366,363.51,379.302,283.206,338.016,351.876,437.766,613.032,901.026,509.418
30/07/2019 10:00,203.994,937.902,547.554,483,283.668,143.178,135.618,114.366,363.51,379.302,283.206,338.016,351.876,437.766,613.032,901.026,509.418
30/07/2019 11:00,184.566,848.578,495.406,437,256.652,129.542,122.702,103.474,328.89,343.178,256.234,305.824,318.364,396.074,554.648,815.214,460.902
30/07/2019 12:00,165.138,759.254,443.258,391,229.636,115.906,109.786,92.582,294.27,307.054,229.262,273.632,284.852,354.382,496.264,729.402,412.386
30/07/2019 13:00,184.566,848.578,495.406,437,256.652,129.542,122.702,103.474,328.89,343.178,256.234,305.824,318.364,396.074,554.648,815.214,460.902
30/07/2019 14:00,247.707,1138.881,664.887,586.5,344.454,173.859,164.679,138.873,441.405,460.581,343.893,410.448,427.278,531.573,744.396,1094.103,618.579
30/07/2019 15:00,330.276,1518.508,886.516,782,459.272,231.812,219.572,185.164,588.54,614.108,458.524,547.264,569.704,708.764,992.528,1458.804,824.772
30/07/2019 16:00,407.988,1875.804,1095.108,966,567.336,286.356,271.236,228.732,727.02,758.604,566.412,676.032,703.752,875.532,1226.064,1802.052,1018.836
30/07/2019 17:00,534.27,2456.41,1434.07,1265,742.94,374.99,355.19,299.53,952.05,993.41,741.73,885.28,921.58,1146.53,1605.56,2359.83,1334.19
30/07/2019 18:00,490.557,2255.431,1316.737,1161.5,682.154,344.309,326.129,275.023,874.155,912.131,681.043,812.848,846.178,1052.723,1474.196,2166.753,1225.029
